"Station
[001]","Day
[002]","Priority #
[003]","Sub-Recipe ID
[004]","Sub-Recipe URL
[005]","Sub-Recipe Name
[006]","Ingredient ID
[007]","Ingredient Name
[008]","Trim %
[009]","Weight/Quantity
[010]","Unit
[011]","Prep Instructions
[012]"
,,,2523,,,330,Tzatziki (Sauce W),,24.035,Kgs,
Packing - 016,Wed,1,2547,https://eatbetterday.ca/admin/ingredients/2547,2.5oz Lemon Mint Vinaigrette,,,,101,un,"1) Portion into 2.5 oz. This sauce is used in other items so please only portioned amount needed.
2) Record portion total on on the prep masterlist."
,,,2547,,,492,Lemon Mint Vinaigrette (Sauce W),,7.07,Kgs,
Packing - 016,Wed,1,2642,https://eatbetterday.ca/admin/ingredients/2642,2.5oz Thai Peanut Sauce,,,,111,un,1) Portion into 2.oz -Record portion total on on the prep masterlist.
,,,2642,,,1355,Red Thai Peanut Dressing (Sauce W),,7.881,Kgs,
Packing - 016,Wed,1,2562,https://eatbetterday.ca/admin/ingredients/2562,2.5oz Verde Dressing,,,,318,un,"1) Portion into 2.5 oz. This sauce is used in other items so please only portioned amount needed.
2) Record portion total on on the prep masterlist."
,,,2562,,,2161,Salsa Verde Dressing (Sauce W),,22.578,Kgs,
Pack - 015,Wed,1,2747,https://eatbetterday.ca/admin/ingredients/2747,2oz Sesame Vinaigrette,,,,380,un,"1) Mix well with a whisk before portioning.
2) Portion into 2oz portion cups."
,,,2747,,,2309,Sesame Vinaigrette (Sauce W),,19,Kgs,
Veg - 017,Wed,1,577,https://eatbetterday.ca/admin/ingredients/577,Diced Mushrooms,,,,2.0667,Kgs,"1) Go through the mushroom boxes and remove any twigs or foreign objects from the mushrooms.
2) Place on trays and freeze for 1 hour before processing the dice.
3) Process with the large Robo-Coupe using the small dicer attachment 5/16 inch.
4) Place in a gray bin. Weigh , label, and place into assigned spot in the fridge."
,,,577,,,474,Pre-Sliced Mushroom,,2.1754,Kgs,
Veg - 017,Wed,1,476,https://eatbetterday.ca/admin/ingredients/476,Rehydrated Chopped Sundried Tomatoes,,,,4.2572,Kgs,"****Check fridge for old product first. *******
1) Pull sun-dried tomatoes from the box.
2) Place in a pot of water and bring to a boil for 2-5 minutes until the tomatoes are rehydrated.
3) Strain from the water and place into a container.
4) Weigh, label, and place in the fridge in the assigned area. ****If you have extra sundried tomato left over place it in a container with oil for long term storage ****"
,,,476,,,458,Sundried Tomatoes (Tootsi),,2.4584,Kgs,
Veg - 017,Tue,2,1928,https://eatbetterday.ca/admin/ingredients/1928,Diced N Sliced Broccoli (Veg T),,,5%,3.4903,Kgs,"1) Wash, drain and trim the broccoli.
2) Cut the broccoli into smaller florets and process through the julienne punch slicer. -(Ask Bre for demo if needed)
3) Collect all the sliced broccoli into a bin and weigh it.
4) Label the bin with the name, weight, date, and your initials."
,,,1928,,,1191,(1571205) - Whole Broccoli,,4.6912,Kgs,
Veg - 017,Tue,2,2904,https://eatbetterday.ca/admin/ingredients/2904,Large Diced Yams,,,,18.643,Kgs,"1) Wash all potatoes thoroughly to remove dirt and debris.
2) Unplug the Robot Coupe CL52E before setup. Open the continuous feed head and begin by placing the ejection disc onto the motor shaft. Insert the 1/1 inch dicing grid into the bowl, and attach the matching knife blade on the shaft above the grid. Close the lid securely.
3) Plug in and turn on the Robot Coupe. Process all the potatoes through the hopper using steady, even pressure. The diced potatoes will fall directly into the grey bin.
4) Weigh the diced potatoes and record the weight without water for your master list. Label with the item name and date.
5) To prevent browning, fill the bin with water and place it in the fridge if we arent using right away."
,,,2904,,,70,Jumbo Yam,,20.6571,Kgs,
Veg - 017,Tue,2,2041,https://eatbetterday.ca/admin/ingredients/2041,Portioned Tofu Steak (Veg T),,,5%,211.6343,un,"**High priority – do first thing Thursday morning.**
1) Open the bags of extra firm tofu and drain off all liquid.
2) Cut each block into 3 even pieces (aim for approximately 140–166 grams per piece).
3) Place tofu pieces into grey bins.
4) Cover, weigh, and label each bin.
5) Store in the fridge in the assigned area."
,,,2041,,,119,DSI Extra Firm Tofu - 5.25 kg/case,,33.5088,Kgs,
Veg - 017,Tue,2,2888,https://eatbetterday.ca/admin/ingredients/2888,Punch Diced Mixed Pepper,,,,2.0444,Kgs,"1) Once peppers are de-seeded and ready, place them in the punch dicer, use the 1/2 inch grid punch blade.
2) Process all peppers into a grey bin."
,,,2888,,,1480,Deseeded Yellow Pepper (Veg T),,1.0222,Kgs,
,,,2888,,,1748,Deseeded Red Pepper (Veg T),,1.0222,Kgs,
Veg - 017,Tue,2,2881,https://eatbetterday.ca/admin/ingredients/2881,Small Punch Diced Yellow Pepper,,,,0.175,Kgs,"1) Place the pepper halves into the small punch dicer and press to dice. Repeat until all peppers are processed.
2) Transfer the diced peppers into a clean grey bin.
3) Weigh, label with item name and date, and place in the fridge in the assigned area."
,,,2881,,,1480,Deseeded Yellow Pepper (Veg T),,0.175,Kgs,
Veg - 017,Fri,3,1783,https://eatbetterday.ca/admin/ingredients/1783,Dan Dan Veggie Mix (Veg F),,,2%,6.6429,Kgs,1) Batch together.
,,,1783,,,824,Julienne Carrots (Veg W),,2.6546,Kgs,
,,,1783,,,1087,Shredded Napa Cabbage (Veg T),,3.8554,Kgs,
Veg - 017,Fri,3,2786,https://eatbetterday.ca/admin/ingredients/2786,HF Winter Veg Mix,,,,6.3,Kgs,"1) Weigh out ingredients. Split between multiple bins to make sure bins are not too full or too heavy.
2) If grey bins are too full to mix, transfer one bin at a time into a large black bin to mix well using gloves. Then place the mixture back into the grey bin.
3) Weigh each container. Lid, label with the date, your initial and the weight."
,,,2786,,,1928,Diced N Sliced Broccoli (Veg T),,3.3158,Kgs,
,,,2786,,,1935,Universal Medium Diced Roasted Yam (Oven T),,3.15,Kgs,
Veg - 017,Fri,3,463,https://eatbetterday.ca/admin/ingredients/463,Kale + Arugula Blend,,,,1.302,Kgs,"1) Batch ingredients.
2) Mix thoroughly then weigh, label and place in assigned area in the fridge."
,,,463,,,475,Baby Arugula,,0.4166,Kgs,
,,,463,,,1230,Air Dried Shredded Kale (Veg W),,1.0416,Kgs,
Veg - 017,Fri,3,369,https://eatbetterday.ca/admin/ingredients/369,Mixed Green + Kale Salad,,,,4.6,Kgs,"1) Batch all ingredients into Tall grey bins.
2) Mix throughly, weigh and label and make sure the final weight is entered into the master list"
,,,369,,,301,(1376005) - Spring Mix,,1.4668,Kgs,
,,,369,,,824,Julienne Carrots (Veg W),,2.3469,Kgs,
,,,369,,,1230,Air Dried Shredded Kale (Veg W),,0.8801,Kgs,
Sauce - 006,Wed,1,2885,https://eatbetterday.ca/admin/ingredients/2885,Breakfast Garlic Aoli,,,,0.45,Kgs,"1) Mise all ingredients.
2) Blend together using the small vitamix.
3) Taste, weigh and label."
,,,2885,,,147,Table Salt,,0.0073,Kgs,
,,,2885,,,148,Black Pepper,,0.0014,Kgs,
,,,2885,,,149,Garlic Powder (Kasuku Brand),,0.0123,Kgs,
,,,2885,,,878,Thick Vegan Mayo (Sauce W),,0.44,Kgs,
Sauce - 006,Wed,1,1780,https://eatbetterday.ca/admin/ingredients/1780,Chili Oil Housemade,,,,1.9315,Kgs,"1) In a large pot over medium heat.
2) Add the oil, ginger, garlic and let cook for 5 minutes or until raw smell of ginger and garlic is gone.
3) Once ginger and garlic is cooked. Place all your spices in a heat proof container and poor the hot oil onto the spices. BE CAREFUL POURING the oil.
4) Let the oil cool down. Then weigh + label."
,,,1780,,,44,Canola Oil,,1.5712,Kgs,
,,,1780,,,87,Bay Leaves,,7.2072,un,
,,,1780,,,102,(2171605) - Minced Garlic,,0.5189,Kgs,
,,,1780,,,145,Chili Flakes,,0.2018,Kgs,
,,,1780,,,147,Table Salt,,0.0094,Kgs,
,,,1780,,,304,Sesame Seed Mix (Oven W),,0.1441,Kgs,
,,,1780,,,312,Rice Wine Vinegar,,0.0389,Kgs,
,,,1780,,,505,5 spice,,0.0144,Kgs,
,,,1780,,,550,Minced Ginger (Veg W),,0.1009,Kgs,
,,,1780,,,1333,Cinnamon Stick,,7.2072,pc,
Sauce - 006,Wed,1,724,https://eatbetterday.ca/admin/ingredients/724,Cranberry Sauce,,,,7.7,Kgs,"1) Mise all ingredients.
2) Combine all ingredients into a large pot and place over medium high heat, on a rocket burner.
3) Bring the pot to a boil, then reduce heat to a simmer for 15 minutes.
4) Remove from heat. Blend in the vitamix until smooth. Add water to help blend if needed.
5) Weigh and label."
,,,724,,,39,Water,,3.2627,Kgs,
,,,724,,,67,Cane Sugar,,1.2235,Kgs,
,,,724,,,112,No Name Brand Orange Juice,,2.447,Kgs,
,,,724,,,147,Table Salt,,0.0408,Kgs,
,,,724,,,196,Ocean Spray Dried Cranberries,,3.2627,Kgs,
Sauce - 006,Wed,1,1782,https://eatbetterday.ca/admin/ingredients/1782,Dan Dan Spicy Sauce (Sauce W),,,5%,11.7474,Kgs,"1) Mise all ingredients.
2) Place all ingredients in a home depot bucket(s) except the CHILI OIL.
3) Blend all ingredients except the CHILI OIL in the pail until smooth. Then WHISK in the chili oil. DO NOT BLEND THE CHILI OIL WITH THE IMMERSION BLENDER OR IT WILL BE DEATH SPICY!!!!!!!!! -Be sure to stir the oil before pouring into the sauce as all the spices and chili are at the bottom.
4) Weigh and label."
,,,1782,,,18,(1427356) - Kikkoman Tamari Soy Sauce,,4.8074,Kgs,
,,,1782,,,64,Tahini (TAMAM Brand),,2.4037,Kgs,
,,,1782,,,68,Coconut Sugar,,1.5452,Kgs,
,,,1782,,,312,Rice Wine Vinegar,,0.8585,Kgs,
,,,1782,,,1780,Chili Oil Housemade (Sauce W),,1.9315,Kgs,
Sauce - 006,Wed,1,2781,https://eatbetterday.ca/admin/ingredients/2781,HF Blueberry Poppyseed Vinaigrette,,,,4.2,Kgs,"1) Using a mini scale, weigh out your poppy seeds and set aside.
2) Combine all other ingredients in the vitamix (split into batches to ensure proper blending).
3) Blend with the Vitamix until the berries are fully pureed.
4) Transfer into a bucket and whisk in the poppy seeds.
5) Weigh the sauce and label with name, weight, date, and your initials."
,,,2781,,,44,Canola Oil,,0.6731,Kgs,
,,,2781,,,79,Red Wine Vinegar,,0.1885,Kgs,
,,,2781,,,109,Lemon Juice,,0.1885,Kgs,
,,,2781,,,147,Table Salt,,0.0808,Kgs,
,,,2781,,,148,Black Pepper,,0.0128,Kgs,
,,,2781,,,188,Kirkland Signature Organic Maple Syrup,,0.2019,Kgs,
,,,2781,,,367,Dijon Mustard,,0.1615,Kgs,
,,,2781,,,1099,Poppy Seeds,,0.1885,Kgs,
,,,2781,,,2782,HF Defrost Blueberries (Sauce W AM),,2.5577,Kgs,
Sauce W - 022,AM,1,2782,https://eatbetterday.ca/admin/ingredients/2782,HF Defrost Blueberries,,,,2.5577,Kgs,"1) Pull the desired amount of blueberries from the freezer.
2) Place onto a perforated hotel pan stacked onto a full hotel pan to allow drainage.
3) Let sit at room temperature until blueberries are 80% thawed before using for Blueberry Poppy seed Vin recipe."
,,,2782,,,441,Frozen Kirkland Signature Blueberries,,2.3252,Kgs,
Sauce - 006,Wed,1,2871,https://eatbetterday.ca/admin/ingredients/2871,House Ketchup Sauce,,,,3.305,Kgs,"1) Mise all ingredients.
2) Place all ingredients into a vitamix and blend on high until smooth.
3) Taste, weigh and label."
,,,2871,,,147,Table Salt,,0.0551,Kgs,
,,,2871,,,148,Black Pepper,,0.0088,Kgs,
,,,2871,,,149,Garlic Powder (Kasuku Brand),,0.0419,Kgs,
,,,2871,,,188,Kirkland Signature Organic Maple Syrup,,0.5784,Kgs,
,,,2871,,,600,No Name Brand Ketchup,,1.2173,Kgs,
,,,2871,,,636,Franks Hot Sauce,,0.0755,Kgs,
,,,2871,,,878,Thick Vegan Mayo (Sauce W),,1.4873,Kgs,
Sauce - 006,Wed,1,777,https://eatbetterday.ca/admin/ingredients/777,Japchae Sautee Sauce,,,,17.0787,Kgs,"1) Mise ingredients.
2) Place all ingredients into a home depot pail and blend with an immersion blender until emulsified and smooth.
3) Weigh, label, and place in the fridge in the assigned areas."
,,,777,,,17,Soya And Sesame Oil,,2.0894,Kgs,
,,,777,,,18,(1427356) - Kikkoman Tamari Soy Sauce,,7.7217,Kgs,
,,,777,,,188,Kirkland Signature Organic Maple Syrup,,7.2675,Kgs,
Sauce - 006,Wed,1,355,https://eatbetterday.ca/admin/ingredients/355,Rosemary Tahini Sauce (Sauce W),,,5%,8.9197,Kgs,"1) De-stem the rosemary and give it a rough chop.
2) Place all ingredients into an orange pail.
3) Blend with the immersion blender until smooth.
4) Taste to check flavor — if anything seems off, ask the sous chef to confirm.
5) Weigh, label, and store in the fridge in the assigned area."
,,,355,,,7,Olive Oil (Kirkland Signature),,1.091,Kgs,
,,,355,,,18,(1427356) - Kikkoman Tamari Soy Sauce,,0.2546,Kgs,
,,,355,,,39,Water,,0.8728,Kgs,
,,,355,,,64,Tahini (TAMAM Brand),,2.5457,Kgs,
,,,355,,,68,Coconut Sugar,,0.2909,Kgs,
,,,355,,,77,(1179807) - Apple Cider Vinegar,,1.091,Kgs,
,,,355,,,92,Fresh Rosemary,,0.0727,Kgs,
,,,355,,,102,(2171605) - Minced Garlic,,0.3637,Kgs,
,,,355,,,109,Lemon Juice,,2.1821,Kgs,
,,,355,,,1163,Minced Shallots (Veg W),,0.16,Kgs,
Sauce - 006,Wed,1,2006,https://eatbetterday.ca/admin/ingredients/2006,Tofu Steak Marinate,,,,8.595,Kgs,"1) Place all ingredients into a orange pail.
2) Blend with an immersion blender.
3) Weigh, label, and place in the assigned area."
,,,2006,,,18,(1427356) - Kikkoman Tamari Soy Sauce,,3.4251,Kgs,
,,,2006,,,44,Canola Oil,,2.3265,Kgs,
,,,2006,,,89,Tomato Paste,,0.8853,Kgs,
,,,2006,,,149,Garlic Powder (Kasuku Brand),,0.3554,Kgs,
,,,2006,,,188,Kirkland Signature Organic Maple Syrup,,1.3571,Kgs,
,,,2006,,,257,Liquid Smoke,,0.2456,Kgs,
Sauce - 006,Tue,2,1781,https://eatbetterday.ca/admin/ingredients/1781,Asian Walnut Minced Meat,,,,6.975,Kgs,"1) Mise all ingredients.
2) In the tilt skillet preheat to medium heat. Once hot drizzle a small amount of oil in tilt skillet to prevent sticking.
3) Start by sauteing the garlic and ginger for 5 mins until fragrant.
4) Next add the onions and sauté for another 5 mins.
5) Add the mushroom and cook until all liquid released.
6) Then add soy protein and ground walnuts sautee for a few minutes to get any moisture off the soy protein. Then add all liquids, spices ,and seame seeds."
,,,1781,,,18,(1427356) - Kikkoman Tamari Soy Sauce,,0.6975,Kgs,
,,,1781,,,102,(2171605) - Minced Garlic,,0.465,Kgs,
,,,1781,,,248,Small Diced Yellow Onion (Veg W),,1.2917,Kgs,
,,,1781,,,304,Sesame Seed Mix (Oven W),,0.1292,Kgs,
,,,1781,,,312,Rice Wine Vinegar,,0.5167,Kgs,
,,,1781,,,315,Sambal,,0.2067,Kgs,
,,,1781,,,505,5 spice,,0.0028,Kgs,
,,,1781,,,550,Minced Ginger (Veg W),,0.1292,Kgs,
,,,1781,,,577,Diced Mushrooms (Veg W),,2.0667,Kgs,
,,,1781,,,653,Soaked Soy Protein Minced (Sauce T),,2.9063,Kgs,
,,,1781,,,1799,Toasted Blitz Walnut (Oven W),,1.0333,Kgs,
Sauce - 006,Tue,2,2222,https://eatbetterday.ca/admin/ingredients/2222,Cooked Orzo Pasta,,,,10.12,Kgs,"1) Fill a large pot with water and add 100g of salt to the water.
2) Bring water to a boil.
3) Add orzo and stir to ensure nothing sticks to the bottom.
4) Cook for 8-10mins until cooked 80%.
5) Remove from heat and drain.
6) Cool using cold water, once cooled let drain for at least 5 mins.
7) Lightly oil the pasta with canola oil.
8) Weigh, label and cover with lid."
,,,2222,,,2221,Tavolini Orzo Pasta,,3.9096,Kgs,
Sauce - 006,Tue,2,2039,https://eatbetterday.ca/admin/ingredients/2039,Garlic Yam Mash,,,,22.575,Kgs,"1) Mise ingredients.
2) Cut the potatoes into large chunks, put them into large pot of cold water, and bring to boil and boil for 20-25 minutes until tender.
3) Check potatoes to see if soft before straining. By using a toothpick or knife to cut them if you can do it easily they are done.
4) Heat the coconut milk, spices and, confit. Once hot remove from heat.
5) Strain potatoes, and place them into the large Hobart mixer with all seasonings + coconut milk. No more than 30Kg in the mixer at a time.
6) Start the Hobart mixer with the whisk attachment on setting 1 for 1 minute. Then adjust to setting 2 for 5 minutes. The potatoes should be smooth and creamy.
7) Remove the mixing bowl from the Hobart machine and blend the potatoes for 5 mins with the immersion blender to get rid of the potato skins.
8) Receive into grey bins, weigh and label."
,,,2039,,,70,Jumbo Yam,,14.0573,Kgs,
,,,2039,,,94,Minced Garlic Confit (Sauce W),,0.5652,Kgs,
,,,2039,,,147,Table Salt,,0.1615,Kgs,
,,,2039,,,148,Black Pepper,,0.0291,Kgs,
,,,2039,,,168,Canned Kosa Coconut Milk,,1.7763,Kgs,
,,,2039,,,1345,(1010005) - Russet Potatoes,,7.1859,Kgs,
Sauce - 006,Tue,2,1442,https://eatbetterday.ca/admin/ingredients/1442,Japchae Sautee Veg,,,,21.692,Kgs,"1) Preheat the flat top to medium heat. If you need more than 10kg otherwise use a large rondo over high heat.
2) Once preheated add a small amount of canola oil to coat the surface.
3) Sautee veg separately do not mix them together.
4) Once flattop is hot, add the veg and sautee for 1-2 mins max, or until the veg starts to get a nice sear and turn light brown.
5) When veg is done cooking, cool.
6) Once cooled, mix the peppers, carrots and onions together, receive and weigh.
7) Label and place in the fridge."
,,,1442,,,5,Punch Sliced Red Peppers (Veg T),,8.976,Kgs,
,,,1442,,,824,Julienne Carrots (Veg W),,8.296,Kgs,
,,,1442,,,1325,Thick Sliced Red Onions (Veg W),,6.12,Kgs,
Sauce - 006,Tue,2,2046,https://eatbetterday.ca/admin/ingredients/2046,Marinaded Tofu Steak,,,,191,un,"1) Mise ingredients.
2) Add marinade to cut tofu pieces in a gray bin.
3) Marinate minimum 1 hr before searing or overnight."
,,,2046,,,2006,Tofu Steak Marinate (Sauce W),,8.595,Kgs,
,,,2046,,,2041,Portioned Tofu Steak (Veg T),,201.0526,un,
Sauce - 006,Tue,2,2748,https://eatbetterday.ca/admin/ingredients/2748,Minestrone,,,,21.16,Kgs,"1) Weigh the onions, garlic and oil together. Put the carrot, and celery and beans in a separate bowl.
2) Weigh the tomato paste separate.
3) Place a large pot over medium heat, add the canola oil and start cooking the onion, garlic until onions are translucent. 4. add the tomato paste and cook 2 mins to caramelize slightly. 5. add the carrot and celery and kidney beans, cook for 2 mins. 6. pour in the crushed tomatoes, spices and 3/4 of the veg stock stir to combine.
4) Cook for 8-10 minutes until the carrots and celery have softened slightly.
5) Mix the extra veg stock with the cornstarch, and add it to the sauce. Let it boil for a minute to allow it to thicken.
6) Remove from heat and transfer to a grey bin to cool. Use ice wands to speed the process before placing into the fridge.
7) Weigh the bins and label each with the name, date, weight and your initials."
,,,2748,,,20,(1267029) - Cornstarch,,0.1596,Kgs,
,,,2748,,,44,Canola Oil,,0.1995,Kgs,
,,,2748,,,89,Tomato Paste,,0.665,Kgs,
,,,2748,,,102,(2171605) - Minced Garlic,,0.5985,Kgs,
,,,2748,,,145,Chili Flakes,,0.0066,Kgs,
,,,2748,,,147,Table Salt,,0.0532,Kgs,
,,,2748,,,148,Black Pepper,,0.016,Kgs,
,,,2748,,,248,Small Diced Yellow Onion (Veg W),,3.325,Kgs,
,,,2748,,,420,Canned Kidney Bean,,2.261,Kgs,
,,,2748,,,437,Dried Oregano (Sunspun Brand),,0.0199,Kgs,
,,,2748,,,963,Veg Broth (Sauce W),,5.2534,Kgs,
,,,2748,,,1296,"Tomatoes, Crushed, In Puree",,5.7322,Kgs,
,,,2748,,,1302,Frozen Diced Carrot,,3.9899,Kgs,
,,,2748,,,1338,Clubhouse Italian Seasoning,,0.0532,Kgs,
,,,2748,,,1352,Small Diced Celery (Veg W),,2.8329,Kgs,
Sauce - 006,Tue,2,2173,https://eatbetterday.ca/admin/ingredients/2173,Peppercorn Stroganoff Sauce 2.0,,,,14.325,Kgs,"1) Mep all ingredients.
2) Turn on the tilt skillet to 400F and drizzle enough oil to cover the bottom.
3) Mix together your vegetable broth, tamari, dijon, and cornstarch in a bowl. Whisk until no clumps remain. And set aside.
4) Start to saute the onion, and garlic. Sautee for 10-15 minutes until the onions are transparent and most of the liquid has evaporated.
5) Next, add the white vinegar and cook for 5 minutes.
6) Pour the veg stock mixture, making sure to not leave any cornstarch in the bowl and mix well to avoid cornstarch clumps.
7) Then add the remaining ingredients and bring to a boil. Once the sauce has come to a boil it should have thickened. Stir often to reduce burning. Turn off the tilt skillet. Add cracked pepper.
8) Place the sauce into grey bins. Allow to cool.
9) Weigh and label."
,,,2173,,,18,(1427356) - Kikkoman Tamari Soy Sauce,,0.1091,Kgs,
,,,2173,,,20,(1267029) - Cornstarch,,0.382,Kgs,
,,,2173,,,35,Cock Brand Concentrate Tamarind,,0.5184,Kgs,
,,,2173,,,64,Tahini (TAMAM Brand),,1.0914,Kgs,
,,,2173,,,80,White Vinegar,,0.3138,Kgs,
,,,2173,,,102,(2171605) - Minced Garlic,,0.8186,Kgs,
,,,2173,,,143,Nutritional Yeast,,0.3138,Kgs,
,,,2173,,,147,Table Salt,,0.1364,Kgs,
,,,2173,,,168,Canned Kosa Coconut Milk,,5.4571,Kgs,
,,,2173,,,248,Small Diced Yellow Onion (Veg W),,3.1651,Kgs,
,,,2173,,,367,Dijon Mustard,,0.1364,Kgs,
,,,2173,,,391,Dried Thyme,,0.0409,Kgs,
,,,2173,,,909,Paprika 1,,0.0409,Kgs,
,,,2173,,,963,Veg Broth (Sauce W),,5.8664,Kgs,
,,,2173,,,2086,Sunspun Cracked Black Pepper,,0.1705,Kgs,
Sauce - 006,Tue,2,532,https://eatbetterday.ca/admin/ingredients/532,Pesto Sauce,,,,17.8804,Kgs,"1) Pluck the basil leaves, keeping half of the stem intact. Remove only the thickest parts of the stalks.
2) Place all the spinach and basil into an orange pail. Use the immersion blender to compress and begin blending the greens.
3) Once compressed, add all liquid ingredients to the pail. Blend the mixture into a paste.
4) Add all remaining ingredients and continue blending until the mixture is completely smooth.
5) Taste to check flavor. If anything seems off, ask the sous or chef to confirm before proceeding.
6) Weigh, label, and store in the fridge in the assigned area."
,,,532,,,17,Soya And Sesame Oil,,1.0643,Kgs,
,,,532,,,44,Canola Oil,,2.8736,Kgs,
,,,532,,,102,(2171605) - Minced Garlic,,0.745,Kgs,
,,,532,,,109,Lemon Juice,,3.4058,Kgs,
,,,532,,,134,Fresh Baby Spinach,,4.2572,Kgs,
,,,532,,,143,Nutritional Yeast,,2.1286,Kgs,
,,,532,,,147,Table Salt,,0.1447,Kgs,
,,,532,,,148,Black Pepper,,0.1064,Kgs,
,,,532,,,174,Unsalted Pumpkin Seeds,,2.1286,Kgs,
,,,532,,,317,Lemon Pepper Spice,,0.3832,Kgs,
,,,532,,,367,Dijon Mustard,,0.0851,Kgs,
,,,532,,,444,Fresh Basil,,1.8245,Kgs,
Sauce - 006,Tue,2,1328,https://eatbetterday.ca/admin/ingredients/1328,Russet Garlic Mashed Potato,,,,25.2,Kgs,"1) Cut the potatoes into large chunks, put them into a 100 qrt pot of boiling water (40 kg fit in the 100qrt, if you need to use smaller you can).
2) Bring to boil and boil for 20-25 minutes until tender.
3) Check potatoes to see if soft before straining. Using a small knife poke a piece of potato and if it falls off the knife and is cut easily they are done.
4) Strain potatoes, and place them into the large Hobart mixer with all seasonings + coconut milk. No more than 30Kg in the mixer at a time.
5) Start the Hobart mixer with the whisk attachment on setting 1 for 1 minute. Then adjust to setting 2 for 5 minutes. The potatoes should be smooth and creamy.
6) Remove the mixing bowl from the Hobart machine and blend the potatoes for 5 mins with the immersion blender to get rid of the potato skins.
7) Receive into grey bins, weigh and label. Updated - Nov. 8 HF"
,,,1328,,,94,Minced Garlic Confit (Sauce W),,0.952,Kgs,
,,,1328,,,147,Table Salt,,0.1493,Kgs,
,,,1328,,,148,Black Pepper,,0.028,Kgs,
,,,1328,,,168,Canned Kosa Coconut Milk,,3.7333,Kgs,
,,,1328,,,2894,Large Diced Russet Potato (Veg T),,24.1733,Kgs,
Sauce - 006,Tue,2,2044,https://eatbetterday.ca/admin/ingredients/2044,Seared Baby Carrots (Sauce T),,,5%,14.01,Kgs,Mise ingredients. Mix spice mix with steamed baby carrots until evenly coated. Bring flattop to high heat with 5grams of Canola oil. Sautee 5 minutes.
,,,2044,,,1803,Rose Hill Vegetable Rice Seasoning,,0.3993,Kgs,
,,,2044,,,2042,Steamed Baby Carrots (Oven T),,13.975,Kgs,
Sauce - 006,Tue,2,1439,https://eatbetterday.ca/admin/ingredients/1439,Soy Sautee Mushrooms,,,,11.56,Kgs,"1) Mep all ingredients
2) Turn the flat top onto 400F
3) Lightly oil the flat top with oil.
4) Place mushrooms and leave them untouched for 3 minutes.
5) Flip mushrooms and repeat.
6) Once both sides have a sear and the moisture has been released add japchae sauce and deglaze mushrooms.
7) Remove from heat place in a grey bin. Weigh product."
,,,1439,,,471,Sliced Mushrooms (Veg T),,17.8655,Kgs,
,,,1439,,,777,Japchae Sautee Sauce (Sauce W),,6.7258,Kgs,
Sauce - 006,Fri,3,2787,https://eatbetterday.ca/admin/ingredients/2787,HF Winter Grains Mix,,,,9.1,Kgs,"1) Weigh out ingredients. Split between multiple bins to make sure bins are not too full or too heavy.
2) If grey bins are too full to mix, transfer one bin at a time into a large black bin to mix well using gloves. Then place the mixture back into the grey bin.
3) Weigh each container. Lid, label with the date, your initial and the weight."
,,,2787,,,23,Dried Cranberries,,1.1375,Kgs,
,,,2787,,,1230,Air Dried Shredded Kale (Veg W),,0.3792,Kgs,
,,,2787,,,2314,Boiled 7 Grain Blend (Sauce T),,7.5833,Kgs,
Sauce - 006,Fri,3,786,https://eatbetterday.ca/admin/ingredients/786,Japchae Sautee Mixed Veg,,,,32.64,Kgs,"1) Batch all ingredients together.
2) Weigh, label, place in fridge in the assigned area."
,,,786,,,1439,Soy Sautee Mushrooms (Sauce T),,11.56,Kgs,
,,,786,,,1442,Japchae Sautee Veg (Sauce T),,21.692,Kgs,
Sauce - 006,Fri,3,594,https://eatbetterday.ca/admin/ingredients/594,Pesto Rotini,,,,70.5,Kgs,"1) Gather ingredients.
2) Batch items together.
3) Weig, label, and place in the fridge in the assigned area"
,,,594,,,343,Small Diced Zucchini (Veg T),,14.4746,Kgs,
,,,594,,,476,Rehydrated Chopped Sundried Tomatoes (Veg W),,4.2572,Kgs,
,,,594,,,532,Pesto Sauce (Sauce T),,17.8804,Kgs,
,,,594,,,1892,Cooked Reg Rotini (Sauce F),,37.4638,Kgs,
Sauce - 006,Fri,4,2047,https://eatbetterday.ca/admin/ingredients/2047,Seared Tofu Steak,,,,191,un,"Mise Ingredients. Drain and KEEP marinating liquid, set aside to use for glazing. Bring flat top to Med-high heat, coat lightly with canola oil. Sear Tofu Steaks until even caramelization is achieved on top and bottom. Do not sear too many at a time as this will cause them to steam - not sear. Add some of reserved marinating liquid to glaze each piece lightly. Place on trays to cool."
,,,2047,,,2046,Marinaded Tofu Steak (Sauce T),,191,un,
Sauce - 006,Fri,4,2045,https://eatbetterday.ca/admin/ingredients/2045,Steak Veg Mix,,,,21.01,Kgs,Batch ingredients together.
,,,2045,,,2043,Steamed Whole Green Beans (Oven T),,8.366,Kgs,
,,,2045,,,2044,Seared Baby Carrots (Sauce T),,13.3095,Kgs,
